siteID,year,season,longitude,latitude,pH,conductance,simpson,richness,shannon,evenness,mean_canopy,summed_landuse
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
BLDE,2018,Fall,-110.58715,44.95011,8.023960972,111.7682142,0.9081763366285389,50,3.1198200130080416,0.7974953134680243,35.98166666666667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.8148832119284566,38,2.6906624129540506,0.739683486467971,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
CARI,2018,Summer,-147.503973,65.153224,4.83821407,275.987616,0.9404432132963989,35,3.1989247157556595,0.899750083657227,51.95416667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.9179421955177405,33,2.935314095737319,0.8394988553967864,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.9179421955177405,33,2.935314095737319,0.8394988553967864,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.9179421955177405,33,2.935314095737319,0.8394988553967864,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.9179421955177405,33,2.935314095737319,0.8394988553967864,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.7484487546996892,34,2.063458619301843,0.5851524836719431,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
COMO,2018,Summer,-105.544164,40.034962,6.309751185,16.23203924,0.881768069266494,37,2.676437309328214,0.741206910286226,83.52666666666667,0
